area,floor,h_method,href,huxing,metro,orientation,price,renovation,square,tags,time,title,view
顺义城 滨河小区,低楼层/6层,整租,/zufang/42747467.html,1室1厅,近30天带看  1  次,南北,3200元/月,简装,66平米,"随时看,拎包入住,集中供暖",,滨河小区 大一居 看房随时 业主诚心出租 价可议,
潞苑 K2清水湾,中楼层/27层,整租,/zufang/42747386.html,2室1厅,近30天带看  1  次,西,4000元/月,精装,60平米,集中供暖,,清水湾两居室出租，随时看房,
德胜门 裕中东里小区,低楼层/6层,整租,/zufang/42747324.html,3室1厅,距离地铁安华桥441米,南,9500元/月,精装,79.5平米,"近地铁,随时看,拎包入住,集中供暖",2019-04-04,裕 中东里/西里 板楼2层三居室出租 近地铁交通方便看房随时,近30天带看  6  次
新发地 银地家园,高楼层/15层,整租,/zufang/42746901.html,1室1厅,近30天带看  2  次,西北,4500元/月,精装,60平米,"拎包入住,集中供暖",,银地家园精装正规一居室 包物业取暖 拎包入住干净整洁,
望京 花家地北里,高楼层/6层,整租,/zufang/42746306.html,2室1厅,距离地铁阜通793米,南北,6350元/月,精装,58平米,"近地铁,随时看,拎包入住,集中供暖",2019-04-02,没有更便宜 花家地北里 精装两居 南北通透不临街近地铁,近30天带看  8  次
管庄 柏林爱乐二期,中楼层/11层,整租,/zufang/42745713.html,1室1厅,距离地铁常营892米,东西,6000元/月,精装,75平米,"近地铁,随时看,拎包入住,集中供暖",2019-04-02,柏林爱乐 物业完善 精装一居室 紧邻6号线黄渠站,近30天带看  8  次
清河 清缘里小区,高楼层/10层,整租,/zufang/42745466.html,2室1厅,距离地铁永泰庄985米,南北,5500元/月,精装,75平米,"近地铁,随时看",2019-04-02,龙岗路清缘里小区南北两居室紧邻地铁站看房随时,近30天带看  8  次
甘家口 后白堆子,低楼层/6层,整租,/zufang/42745185.html,1室1厅,距离地铁白堆子590米,南北,6000元/月,简装,45平米,"近地铁,集中供暖",2019-04-03,后白堆子 一居出租 紧邻增光路 甘家口,近30天带看  3  次
常营 万象新天四区,中楼层/21层,整租,/zufang/42744930.html,3室2厅,距离地铁常营462米,南北,11000元/月,精装,128.09平米,"近地铁,随时看,拎包入住,集中供暖",2019-04-03,万象新天四区 常营6号线 小区集中供暖 看房随时,近30天带看  4  次
宋家庄 顶秀欣园东苑,高楼层/21层,整租,/zufang/42744712.html,2室1厅,距离地铁宋家庄839米,东北,7000元/月,精装,90平米,"近地铁,随时看,拎包入住,集中供暖",2019-04-04,宋家庄 顶秀欣园东苑业主直租90平米两居,近30天带看  7  次
回龙观 矩阵小区,顶层/6层,整租,/zufang/42744587.html,3室1厅,距离地铁回龙观东大街672米,南北,8100元/月,精装,118平米,"近地铁,随时看,拎包入住,集中供暖",2019-04-03,矩阵小区 精装三居室 8号线附近家具家电齐全 随时住,近30天带看  1  次
马家堡 星河苑2号院,高楼层/11层,整租,/zufang/42744540.html,3室2厅,距离地铁公益西桥203米,南北,11500元/月,精装,132平米,"近地铁,拎包入住,集中供暖",2019-04-03,这房值这价，星河苑三居 头次出租 可长租,近30天带看  5  次
回龙观 云趣园二区,顶层/5层,整租,/zufang/42743980.html,2室1厅,近30天带看  1  次,南北,6500元/月,精装,93平米,"近地铁,随时看",,地铁8号线二居室云趣园二区业主直租,
后沙峪 空港吉祥花园,中楼层/10层,整租,/zufang/42743023.html,2室1厅,距离地铁花梨坎461米,南,5500元/月,精装,70.24平米,"近地铁,随时看,拎包入住,集中供暖",2019-04-07,吉祥花园2居 出门地铁站 超市 精装全齐 随时看房,近30天带看  1  次
酒仙桥 酒仙桥一街坊,底层/6层,整租,/zufang/42743018.html,2室1厅,距离地铁将台705米,南北,7300元/月,精装,69平米,"近地铁,随时看,拎包入住,集中供暖",2019-04-02,酒仙桥，久隆百货，将台地铁站，飘HOME，郭林家常菜,近30天带看  3  次
上地 上地东里,中楼层/6层,整租,/zufang/42742110.html,2室2厅,近30天带看  5  次,南北,9800元/月,精装,109平米,"随时看,拎包入住,集中供暖",,上地东里，上地西里，嘉华大厦，科实大厦，上地城铁,
长阳 熙悦山北区康泽路3号院,顶层/21层,整租,/zufang/42741982.html,2室1厅,距离地铁长阳329米,南北,4300元/月,简装,87.01平米,近地铁,2019-04-12,长阳干静整洁两居出租 位置好,近30天带看  1  次
天通苑 天通苑中苑,中楼层/10层,整租,/zufang/42740803.html,3室2厅,距离地铁天通苑1272米,南北,10000元/月,精装,160平米,"近地铁,随时看,拎包入住,集中供暖",2019-04-06,天通苑中苑，双卫大三居，精装，有配套。,近30天带看  4  次
四惠 壹线国际惠泽园,低楼层/9层,整租,/zufang/42740697.html,2室1厅,距离地铁四惠490米,南,7800元/月,精装,78平米,"近地铁,随时看,拎包入住,集中供暖",2019-04-02,国贸、大望路、四惠整租、精装修两居室,近30天带看  3  次
朝青 朝阳雅筑,高楼层/24层,整租,/zufang/42740419.html,3室1厅,距离地铁青年路494米,西南,12300元/月,简装,135平米,"近地铁,集中供暖",2019-04-02,朝阳雅筑三室一厅二卫,近30天带看  1  次
西三旗 龙乡小区,中楼层/6层,整租,/zufang/42740345.html,3室2厅,距离地铁育新838米,南北,7000元/月,精装,101平米,"近地铁,拎包入住,集中供暖",2019-04-04,正规三居室拎包入住交通便利商超购物,近30天带看  6  次
德胜门 新风南里,顶层/6层,整租,/zufang/42740303.html,1室1厅,近30天带看  4  次,北,5500元/月,精装,40平米,"近地铁,拎包入住,集中供暖",,西城 德胜门 新风南里 家电齐全采光无遮挡 看房方便,
紫竹桥 车公庄西路35号院,中楼层/6层,整租,/zufang/42739166.html,2室1厅,距离地铁花园桥311米,南北,6900元/月,简装,69.95平米,近地铁,2019-04-02,车公庄35号院 三虎桥 紫竹桥精装修2居,近30天带看  4  次
新发地 天伦锦城,中楼层/20层,整租,/zufang/42737248.html,3室1厅,近30天带看  1  次,南,6700元/月,简装,124.32平米,随时看,,南四环花乡新发地天伦锦城精装三居室出租看房方便,
黄村北 保利茉莉公馆,高楼层/28层,整租,/zufang/42736417.html,3室2厅,距离地铁高米店北208米,南北,6000元/月,精装,90平米,"近地铁,随时看",2019-04-01,保利茉莉公馆 南北通透三居室 精装空房 随时入住,近30天带看  1  次
白石桥 大柳树甲17号院,顶层/5层,整租,/zufang/42736346.html,2室1厅,距离地铁魏公村1003米,南,9000元/月,豪装,66.8平米,"近地铁,随时看,拎包入住,集中供暖",2019-04-03,交大南门  中软大厦 富海 大柳树甲17,近30天带看  1  次
东坝 奥林匹克花园一期,低楼层/6层,整租,/zufang/42735931.html,2室2厅,近30天带看  2  次,南北,8500元/月,精装,101平米,"随时看,集中供暖",,品质小区奥林匹克花园一期,
车公庄 车公庄北里,中楼层/6层,整租,/zufang/42735475.html,1室1厅,距离地铁车公庄西337米,南,6800元/月,精装,43.1平米,"近地铁,随时看,拎包入住,集中供暖",2019-04-03,温馨舒适--南向一居室-带客厅-中间层-长租必选，看房随时,近30天带看  2  次
管庄 京通苑,中楼层/24层,整租,/zufang/42735224.html,3室1厅,距离地铁管庄549米,东北,6600元/月,精装,90.56平米,"近地铁,集中供暖",2019-04-01,京通苑三居，全明格局，看房提前联系,近30天带看  4  次
古城 古城现代嘉园,低楼层/21层,整租,/zufang/42734975.html,1室1厅,距离地铁古城1276米,南,4300元/月,精装,50平米,"近地铁,随时看,拎包入住,集中供暖",2019-04-04,古城现代嘉园南向开间一居室采光好,近30天带看  6  次
东花市 花市枣苑,低楼层/21层,整租,/zufang/42734737.html,3室1厅,距离地铁广渠门内529米,东,17000元/月,简装,146平米,"近地铁,拎包入住",2019-04-07,崇文门花市大街磁器口广渠门花市枣苑三居室,近30天带看  4  次
白石桥 航天五院,中楼层/24层,整租,/zufang/42734570.html,3室1厅,距离地铁国家图书馆569米,西北,18000元/月,简装,139平米,"近地铁,随时看,拎包入住,集中供暖",2019-04-01,白石桥北 国图旁边 气象局对面 航天五院三居,近30天带看  5  次
欢乐谷 官悦欣园,中楼层/30层,整租,/zufang/42734364.html,2室1厅,距离地铁南楼梓庄299米,南北,8300元/月,精装,98平米,"近地铁,随时看,拎包入住",2019-03-31,新上好房 欢乐谷百子湾 官悦欣园两居 世纪东方城 拎包入住,近30天带看  5  次
和平里 地坛北里,低楼层/13层,整租,/zufang/42733478.html,2室1厅,距离地铁和平里北街80米,东西,9500元/月,精装,84.3平米,"近地铁,随时看",2019-03-31,和平里北街 电梯大两居 出租,近30天带看  7  次
双桥 双惠苑4号院,低楼层/6层,整租,/zufang/42733003.html,1室0厅,距离地铁双桥477米,南,3800元/月,精装,40平米,"近地铁,拎包入住",2019-04-03,八通双桥东西通透开间户型拎包入住押一付三先到先得,近30天带看  6  次
四惠 壹线国际惠泽园,顶层/9层,整租,/zufang/42731496.html,2室1厅,距离地铁四惠490米,南,7600元/月,精装,76平米,"近地铁,随时看,拎包入住,集中供暖",2019-04-01,四惠、国贸、临近地铁一号线、八通线、两居室、随时看房安静整洁,近30天带看  4  次
酒仙桥 梵谷水郡,低楼层/24层,整租,/zufang/42731430.html,1室1厅,近30天带看  3  次,西南,5400元/月,精装,41平米,"随时看,拎包入住,集中供暖",,酒仙桥梵谷水郡精装开间一居随时看房拎包入住,
学院路 逸成东苑,高楼层/22层,整租,/zufang/42730649.html,2室1厅,距离地铁六道口1437米,南北,7500元/月,精装,75平米,"近地铁,拎包入住,集中供暖",2019-03-31,逸成东苑 精装两居室  空置随时能看,近30天带看  3  次
方庄 芳群园二区,中楼层/15层,整租,/zufang/42729872.html,1室1厅,距离地铁蒲黄榆530米,南,5500元/月,精装,51平米,近地铁,2019-04-01,方庄 芳群园二区 一居室出租 看房方便,近30天带看  2  次
西直门 学院南路15号院,低楼层/21层,整租,/zufang/42729492.html,1室1厅,距离地铁大钟寺1045米,东北,7000元/月,精装,60平米,"近地铁,随时看,拎包入住,集中供暖",2019-04-02,西直门 北邮北师大旁 精装1居业主直租,近30天带看  5  次
临河里 方恒东景,中楼层/26层,整租,/zufang/42727222.html,2室1厅,距离地铁土桥292米,南北,4300元/月,精装,80平米,近地铁,2019-04-01,八通线 土桥 方恒东景 地铁始发站 正规两居室,近30天带看  1  次
四季青 金庄小区,中楼层/5层,整租,/zufang/42726956.html,2室1厅,距离地铁海淀五路居1201米,南北,7000元/月,精装,80平米,"近地铁,随时看,拎包入住,集中供暖",2019-03-30,四季青 彰化路 金庄小区 精装两居室,近30天带看  2  次
北苑 大羊坊8号院,顶层/6层,整租,/zufang/42725867.html,2室1厅,距离地铁立水桥南405米,南北,7200元/月,精装,75.78平米,"近地铁,集中供暖",2019-04-24,大羊坊8号院便宜出租看房随时 有钥匙,近30天带看  1  次
成寿寺 四方景园五区,高楼层/25层,整租,/zufang/42724981.html,2室1厅,距离地铁分钟寺1055米,南,7200元/月,简装,102.17平米,"近地铁,随时看,拎包入住",2019-03-31,成寿寺地铁站 方庄桥南 四方景园五区两居 集中供暖,近30天带看  3  次
龙泽 新龙城,中楼层/20层,整租,/zufang/42724170.html,3室1厅,距离地铁龙泽438米,南北,9000元/月,精装,109平米,"近地铁,随时看,拎包入住",2019-04-01,回龙观 新龙城精装大三居 南北通透 业主直租 靠近地铁,近30天带看  7  次
农展馆 枣营南里,高楼层/16层,整租,/zufang/42723178.html,2室1厅,距离地铁枣营248米,南,7500元/月,精装,55平米,"近地铁,随时看,集中供暖",2019-03-30,"朝阳公园,枣营南里,麦子店街,蓝色港湾,精装修两居",近30天带看  5  次
垡头 金蝉南里,底层/15层,整租,/zufang/42722669.html,1室1厅,距离地铁欢乐谷景区547米,南,4200元/月,精装,60平米,"近地铁,集中供暖",2019-04-01,欢乐谷景区附近 金蝉南里正规一居 干净 整洁,近30天带看  2  次
亦庄开发区 金地格林小镇6,中楼层/5层,整租,/zufang/42722288.html,3室2厅,近30天带看  2  次,南,6800元/月,精装,160平米,"拎包入住,集中供暖",,金地格林小镇6 新出三居室 可提前预约 精装全齐,
通州北苑 华兴园,高楼层/6层,整租,/zufang/42721872.html,3室2厅,距离地铁通州北苑612米,南北,7500元/月,精装,140.37平米,"近地铁,随时看,可短租,集中供暖",2019-03-30,杨庄路华兴园正规三居室随时能看 随时能住,近30天带看  1  次
木樨地 真武家园,低楼层/16层,整租,/zufang/42721001.html,3室1厅,距离地铁南礼士路374米,西北,17000元/月,精装,97平米,"近地铁,随时看,拎包入住,集中供暖",2019-03-31,真武家园新上三居 业主直租 配合看房 临近金融街复兴门,近30天带看  4  次
知春路 蓟门里东区,高楼层/16层,整租,/zufang/42720789.html,2室1厅,距离地铁西土城517米,南,7800元/月,精装,69平米,近地铁,2019-03-29,蓟门里北区，蓟门里东区，蓟门里南区，精装两居出租,近30天带看  2  次
百子湾 沿海赛洛城四期,低楼层/24层,整租,/zufang/42720498.html,2室1厅,距离地铁百子湾652米,东,7200元/月,精装,80平米,"近地铁,集中供暖",2019-03-31,百子湾 沿海赛洛城 温馨舒适 干净整洁 拎包入住,近30天带看  2  次
常营 富力阳光美园,底层/27层,整租,/zufang/42719955.html,1室1厅,距离地铁常营674米,西,5000元/月,精装,44.78平米,"近地铁,随时看",2019-04-09,6号线常营，黄渠，富力阳光美园，精装一居，价可谈,近30天带看  5  次
旧宫 润枫锦尚,高楼层/10层,整租,/zufang/42719714.html,2室1厅,距离地铁五福堂734米,南北,4800元/月,精装,87平米,"近地铁,拎包入住",2019-03-30,润枫锦尚 两居室 配套齐全 交通方便 拎包入住,近30天带看  1  次
玉泉营 育芳园,顶层/6层,整租,/zufang/42719002.html,2室1厅,距离地铁首经贸666米,南北,5300元/月,简装,60平米,"近地铁,拎包入住,集中供暖",2019-03-30,玉泉营首经贸十号线育芳园 业主直租两居室,近30天带看  6  次
六里桥 盛今佳园,中楼层/26层,整租,/zufang/42718978.html,2室1厅,距离地铁莲花桥438米,西北,7800元/月,简装,80平米,"近地铁,拎包入住,集中供暖",2019-03-30,盛今佳园 精装两居室 10号线莲花桥站,近30天带看  2  次
六里桥 莲花小区,低楼层/28层,整租,/zufang/42718305.html,3室2厅,距离地铁莲花桥577米,南北,12000元/月,精装,160平米,"近地铁,集中供暖",2019-04-06,莲花桥附近 莲花小区 三居室 大面积 随时入住,近30天带看  2  次
