area,floor,h_method,href,huxing,metro,orientation,price,renovation,square,tags,time,title,view
阜成门 物华大厦,高楼层/24层,整租,/zufang/42486831.html,4室2厅,距离地铁车公庄156米,东,34000,简装,226.46平米,"近地铁,随时看",2019/4/5,物华大厦、东向的三室一厅一卫、可拎包入户,近30天带看  2  次
武夷花园 运河明珠,中楼层/33层,整租,/zufang/42485755.html,2室1厅,距离地铁北运河西340米,南,6000,精装,105平米,"近地铁,拎包入住,集中供暖",2019/3/10,地铁6号线对面 明珠家园小区精装两居室 出租,近30天带看  2  次
交道口 东公街64号,中楼层/6层,整租,/zufang/42485259.html,2室1厅,距离地铁安定门841米,南北,10500,精装,70.25平米,"近地铁,拎包入住,集中供暖",2019/2/25,交道口，安定门，鼓楼东大街，东公街胡同，精装两居，随时看房,近30天带看  7  次
知春路 知春路13号院,低楼层/18层,整租,/zufang/42484016.html,3室1厅,距离地铁西土城378米,西北,12000,精装,115平米,"近地铁,随时看,拎包入住,集中供暖",2019/3/3,航南大厦，知春路，北航，北影，知春里随时看,近30天带看  1  次
亚运村 卧龙小区,高楼层/16层,整租,/zufang/42479129.html,3室1厅,距离地铁安立路471米,南东北,12500,精装,125平米,"近地铁,随时看",2019/2/25,新上亚运村 安立路 慧忠里 卧龙小区 精装三居室,近30天带看  2  次
木樨地 真武家园,底层/16层,整租,/zufang/42479021.html,3室1厅,距离地铁南礼士路374米,南北,18888,精装,97平米,"近地铁,随时看,拎包入住,集中供暖",2019/2/24,新上三居 价格优惠 现有租户配合看房 提前联系,近30天带看  2  次
武夷花园 河畔丽景,中楼层/35层,整租,/zufang/42478358.html,3室1厅,距离地铁北运河西1308米,东南,4000,简装,74平米,"近地铁,随时看,拎包入住,集中供暖",2019/2/28,河畔丽景 小三居 看房有钥匙,近30天带看  2  次
房山城关 永乐园三里,高楼层/6层,整租,/zufang/42477208.html,2室1厅,距离地铁房山城关917米,南北,2000,简装,76.79平米,"近地铁,集中供暖",2019/2/25,永乐园三里 两室一厅,近30天带看  4  次
东坝 金隅景和园六区,低楼层/21层,整租,/zufang/42476875.html,2室1厅,近30天带看  6  次,南北,5000,精装,89平米,"随时看,拎包入住,集中供暖",,东坝望京 景和园六区 全齐两居室 有停车位,
甘家口 甘家口,低楼层/12层,整租,/zufang/42475674.html,2室1厅,距离地铁白堆子367米,东西,8200,精装,70平米,"近地铁,拎包入住,集中供暖",2019/2/24,甘家口小区精装修2居  看房联系,近30天带看  3  次
亚运村小营 嘉铭桐城A区,底层/9层,整租,/zufang/42475042.html,2室1厅,距离地铁关庄234米,东西,8700,简装,83平米,"近地铁,随时看",2019/2/26,嘉铭桐城精装两居看房随时,近30天带看  2  次
武夷花园 K2百合湾东区,中楼层/20层,整租,/zufang/42474710.html,2室1厅,距离地铁北运河西1105米,南,5500,简装,81平米,"近地铁,随时看,拎包入住,集中供暖",2019/2/25,武夷花园 百合湾 精装全齐两居室 随时看房入住,近30天带看  3  次
紫竹桥 紫南社区,中楼层/4层,整租,/zufang/42474647.html,2室1厅,距离地铁花园桥436米,南,3300,简装,12平米,"近地铁,随时看,集中供暖",2019/2/27,车公庄西路 紫南社区 随时看房,近30天带看  3  次
马驹桥 珠江逸景家园,高楼层/15层,整租,/zufang/42474221.html,2室1厅,近30天带看  2  次,南北,3600,精装,90平米,随时看,,珠江逸景，南北通透两居室，精装全齐，随时看房,
马驹桥 首开国风美仑,顶层/16层,整租,/zufang/42473525.html,3室2厅,近30天带看  1  次,南北,4500,简装,90平米,"随时看,拎包入住,集中供暖",,京东总部附近 新出首开国风美仑三居室 有钥匙随时看,
良乡 北潞芳,高楼层/6层,整租,/zufang/42472489.html,2室2厅,近30天带看  1  次,南北,3000,精装,85.53平米,随时看,,北方板楼南北向中间层两居出租,
马驹桥 融科钧廷,中楼层/22层,整租,/zufang/42471552.html,2室1厅,近30天带看  1  次,南北,4000,精装,85平米,"拎包入住,集中供暖",,融科钧廷，马驹桥社区排名前茅。出租,
乔庄 玉桥北里,中楼层/6层,整租,/zufang/42471381.html,2室1厅,距离地铁北运河西1270米,南,3300,简装,60.99平米,"近地铁,随时看,拎包入住,集中供暖",2019/2/27,乔庄玉桥北里 精装两居室价格美丽 拎包入住,近30天带看  5  次
阎村 天恒乐活城北区,低楼层/22层,整租,/zufang/42470789.html,2室1厅,距离地铁阎村225米,东北,2700,精装,69.76平米,"近地铁,随时看,拎包入住",2019/2/24,乐活城北区东北朝向一居改两居,近30天带看  4  次
天竺 天竺新村,高楼层/6层,整租,/zufang/42470731.html,2室1厅,近30天带看  1  次,南北,4000,精装,88平米,"随时看,拎包入住",,机场天竺家园，精装两居南北通透，家电全齐，拎包入住,
和平里 和平街西苑,高楼层/20层,整租,/zufang/42469824.html,3室1厅,距离地铁和平西桥289米,南北,8300,简装,90平米,"近地铁,随时看",2019/2/23,小黄庄，天丰利，和平西桥地铁五号线，,近30天带看  6  次
西直门 天兆家园,低楼层/22层,整租,/zufang/42469015.html,3室2厅,距离地铁西直门1277米,南北,10000,精装,137.57平米,"近地铁,随时看,拎包入住,集中供暖",2019/2/23,西直门 金晖嘉园 枫蓝国际 文慧桥 天兆家园三居室,近30天带看  7  次
通州北苑 天时名苑,高楼层/28层,整租,/zufang/42468873.html,4室2厅,距离地铁通州北苑296米,南北,14000,精装,205平米,"近地铁,集中供暖",2019/2/25,天时名苑 空房复式 家电齐全 看房联系,近30天带看  1  次
良乡 花园巷小区,高楼层/6层,整租,/zufang/42467720.html,2室1厅,近30天带看  1  次,南北,2600,简装,71.91平米,"拎包入住,集中供暖",,干净整洁两居室出租，看房方便,
白纸坊 滨河里,低楼层/5层,整租,/zufang/42466813.html,2室1厅,距离地铁广安门内1228米,东西,5300,简装,45平米,近地铁,2019/2/27,滨河里 板楼 正规两居周边交通便利 看房随时,近30天带看  7  次
北七家 西湖新村,底层/6层,整租,/zufang/42466034.html,3室1厅,近30天带看  4  次,南北,5500,简装,120平米,集中供暖,,120平三居室 近地铁高速 生活配套齐全,
草桥 恋日花都,中楼层/16层,整租,/zufang/42465816.html,2室1厅,距离地铁草桥333米,西北,7000,精装,88平米,"近地铁,拎包入住,集中供暖",2019/2/23,紧邻10号线草桥站精装居家两居拎包住,近30天带看  3  次
临河里 华业东方玫瑰C区,高楼层/27层,整租,/zufang/42464161.html,3室1厅,距离地铁临河里512米,南北,7200,精装,131平米,"近地铁,集中供暖",2019/3/12,八通线 临河里 华业东方玫瑰 整租三居室,近30天带看  1  次
崇文门 前门东大街,中楼层/13层,整租,/zufang/42461805.html,1室1厅,距离地铁崇文门626米,南,6300,简装,40平米,"近地铁,随时看,拎包入住",2019/2/23,"崇文门,新世界，前门东大街，精装修一居室",近30天带看  4  次
西坝河 西坝河东里,中楼层/24层,整租,/zufang/42460012.html,1室1厅,距离地铁太阳宫714米,南,5200,精装,45平米,"近地铁,拎包入住,集中供暖",2019/2/22,太阳宫 三元桥 西坝河东里一居,近30天带看  7  次
黄村北 保利茉莉公馆,中楼层/31层,整租,/zufang/42459965.html,2室1厅,距离地铁高米店北208米,南北,6200,精装,90平米,"近地铁,集中供暖",2019/2/22,保利茉莉 南北通透 精装空房两居业主诚心出租,近30天带看  3  次
青塔 兆丰馨园,高楼层/27层,整租,/zufang/42459536.html,2室1厅,近30天带看  2  次,南,6000,精装,90平米,随时看,,新上房源 1号线 小屯路兆丰馨园两居室看房方便,
酒仙桥 丽都壹号,低楼层/24层,整租,/zufang/42454440.html,2室1厅,距离地铁将台1451米,南北,11500,简装,86平米,"近地铁,随时看,拎包入住,集中供暖",2019/2/24,酒仙桥丽都壹号南北通透大两居 一个温馨的家随时看房,近30天带看  3  次
豆各庄 富力又一城B区,底层/21层,整租,/zufang/42454313.html,2室1厅,近30天带看  1  次,南,12000,精装,99平米,"随时看,拎包入住",,富力又一城 精装修 随时看房有钥匙,
鲁谷 六合园,中楼层/6层,整租,/zufang/42438525.html,3室1厅,距离地铁八角游乐园1128米,南北,7500,简装,98平米,"近地铁,随时看",2019/2/24,六合园 大三居 免费车位 紧邻八角地铁 万达,近30天带看  4  次
首都机场 樱花园二区,顶层/6层,整租,/zufang/42419086.html,1室1厅,近30天带看  7  次,南北,2300,简装,35平米,拎包入住,,樱花园一区 中装一居室 拎包入住,
酒仙桥 丽都壹号,低楼层/3层,整租,/zufang/42414684.html,1室1厅,距离地铁将台1451米,西南,9000,精装,80平米,"近地铁,随时看,拎包入住,集中供暖",2019/3/5,随时看房入住 丽都壹号精美LOFT拎包入住 家具家电齐全,近30天带看  2  次
甘家口 工商大学西校区,低楼层/16层,整租,/zufang/42409833.html,1室1厅,距离地铁花园桥861米,东北,7500,精装,48平米,"近地铁,拎包入住",2019/2/15,甘家口 航天桥 阜成路33号院一居室出租,近30天带看  4  次
鲁谷 六合园,中楼层/6层,整租,/zufang/42399683.html,2室1厅,距离地铁八角游乐园1128米,南北,4500,精装,68平米,"近地铁,随时看",2019/2/15,六合园  中装两居 紧邻地铁站 交通便利,近30天带看  8  次
紫竹桥 财智会馆,中楼层/14层,整租,/zufang/42369715.html,1室1厅,距离地铁车道沟931米,东,6000,简装,49平米,"近地铁,拎包入住,集中供暖",2019/1/27,紫竹院车道沟，财智会馆一居室,近30天带看  5  次
顺义城 南竺园一区,低楼层/6层,整租,/zufang/42249008.html,2室1厅,近30天带看  1  次,南北,3600,简装,65平米,"随时看,拎包入住,集中供暖",,南竺园精装两居室 机场生活区 全套家具低楼层,
阎村 燕化星城健德一里,高楼层/6层,整租,/zufang/42116590.html,3室1厅,距离地铁星城428米,南北,2000,简装,89.89平米,"近地铁,随时看,集中供暖",2018/12/11,燕化星城一里 三室一厅一卫 出租,近30天带看  4  次
总部基地 京投万科西华府,低楼层/27层,整租,/zufang/42083804.html,3室2厅,距离地铁郭公庄285米,南北,10000,精装,113平米,"近地铁,随时看,拎包入住,集中供暖",2019/1/17,科技园总部基地 九号线地铁站旁 西华府精装三居室拎包入住,近30天带看  1  次
窦店 田家园一区,低楼层/6层,整租,/zufang/42075582.html,1室1厅,近30天带看  1  次,南,1500,简装,48.05平米,"随时看,拎包入住,集中供暖",,田家园小区，南向一居室。,
鲁谷 七星园,高楼层/6层,,/zufang/500013401.html,2室1厅,距离地铁八角游乐园939米,南北,5100,,70.37平米,"近地铁,随时看,拎包入住,集中供暖",2019/4/20,鲁谷 七星园 两居 75平米 南北通透采光好下楼车站近万达,近30天带看  0  次
西四 大拐棒胡同,中楼层/6层,,/zufang/500006029.html,1室1厅,距离地铁西四406米,东,6500,简装,43平米,近地铁,2019/4/14,西什库附近便宜一居，随时入住,近30天带看  9  次
清河 世华龙樾一期,高楼层/20层,,/zufang/500002095.html,2室1厅,距离地铁西小口179米,南北,7800,,80平米,"近地铁,拎包入住,集中供暖",2019/4/21,世华龙樾精装南北向两居 紧邻地铁站 看房联系,近30天带看  9  次
天通苑 天通苑北二区,低楼层/12层,,/zufang/500001690.html,2室1厅,距离地铁天通苑1047米,南北,6500,精装,126平米,"近地铁,随时看,拎包入住,集中供暖",2019/4/12,天通苑北二区 精装电梯两居室 南北通透厅南 地铁5号线,近30天带看  9  次
紫竹桥 车道沟南里,高楼层/21层,,/zufang/500000678.html,1室1厅,距离地铁车道沟844米,东南,4900,,37平米,"近地铁,随时看,拎包入住,集中供暖",2019/4/12,紫竹桥车道沟南里东南向高楼层采光好看房联系,近30天带看  10  次
小西天 今典花园,高楼层/25层,,/zufang/500009397.html,2室1厅,距离地铁积水潭1205米,东,12000,,90平米,"近地铁,随时看,拎包入住,集中供暖",2019/4/23,西直门 今典花园 精装房源 拎包入住,近30天带看  8  次
西单 西绒线胡同,中楼层/6层,整租,/zufang/500030940.html,3室2厅,距离地铁和平门471米,东西,11000,精装,85平米,"近地铁,随时看",2019/4/25,三居，紧邻西单，宣武门，采光好，业主直租,近30天带看  0  次
魏公村 法华寺27号,中楼层/15层,,/zufang/500030888.html,1室1厅,距离地铁魏公村1099米,南,6500,,45平米,"近地铁,拎包入住",2019/4/25,法华寺 万寿寺 魏公村 韦伯时代,近30天带看  0  次
黄村中 三合南里,顶层/6层,,/zufang/500030880.html,3室1厅,距离地铁黄村西大街709米,南北,4500,,83平米,"近地铁,随时看,拎包入住,集中供暖",2019/4/25,三合南里三居出租  看房随时,近30天带看  0  次
后沙峪 万科城市花园,低楼层/3层,,/zufang/500030879.html,4室2厅,近30天带看  0  次,南北,12000,,209平米,"随时看,集中供暖",,万科城市花园四居室出租,
安贞 城市出品,中楼层/16层,,/zufang/500030841.html,1室1厅,距离地铁和平西桥513米,西,7200,,54平米,"近地铁,拎包入住,集中供暖",2019/4/25,城市出品，品质生活，年轻人的选择，配套齐全,近30天带看  0  次
西直门 西直门北大街43号院,中楼层/6层,,/zufang/500030834.html,2室1厅,距离地铁西直门672米,东西,7000,,59.9平米,"近地铁,拎包入住,集中供暖",2019/4/25,西直门北大街43号院二居，小西天文慧园交大东路学院南路金融街,近30天带看  0  次
回龙观 佰嘉城,中楼层/6层,,/zufang/500030801.html,3室1厅,距离地铁育知路1443米,南北,7500,,159平米,"近地铁,随时看,拎包入住",2019/4/24,佰嘉城精装南北通透三居室 地铁13号线龙泽 随时看房拎包住,近30天带看  0  次
团结湖 六里屯北里,中楼层/6层,,/zufang/500030800.html,2室1厅,距离地铁朝阳公园326米,南北,8000,,64平米,"近地铁,随时看,拎包入住,集中供暖",2019/4/25,团结湖 朝阳公园地铁站附近精装修两居室,近30天带看  0  次
芍药居 芍药居甲2号院,中楼层/20层,,/zufang/500030787.html,2室1厅,距离地铁芍药居426米,南北,6800,,65平米,"近地铁,随时看,拎包入住,集中供暖",2019/4/24,芍药居甲2，精装两居室，居家必备，紧邻地铁,近30天带看  0  次
马家堡 马家堡西里,中楼层/6层,,/zufang/500030750.html,1室1厅,距离地铁马家堡246米,西北,4200,,47平米,"近地铁,随时看",2019/4/25,临近地铁4号线 马家堡西里出租精装一居室,近30天带看  0  次
亦庄开发区 贵园北里戊区,顶层/6层,,/zufang/500030746.html,1室1厅,距离地铁亦庄桥666米,南,3600,,60平米,"近地铁,拎包入住",2019/4/25,星岛嘉园旁 贵园北里戊区 一室一厅,近30天带看  0  次
安定门 车辇店胡同,中楼层/11层,,/zufang/500030728.html,1室1厅,距离地铁安定门417米,南北,7800,,55平米,"近地铁,拎包入住,集中供暖",2019/4/24,安定门内 车辇店 中楼层一居室 拎包入住,近30天带看  0  次
知春路 罗庄南里,中楼层/6层,整租,/zufang/500030717.html,1室1厅,距离地铁知春路590米,南,7000,精装,41平米,"近地铁,集中供暖",2019/4/25,知春路 北航南门罗庄南里一室一厅一卫,近30天带看  0  次
